"id","status_group","latitude","longitude","region","management","quantity","population","IMPinstaller","IMPfunder"
66317,"non-functional",-10.18627173,38.63236388,"Lindi","vwc","insufficient",158,"Other","Other"
27984,"non-functional",-10.18845361,38.63123721,"Lindi","vwc","insufficient",350,"Other","Other"
41412,"non-functional",-9.91107002,39.0423364,"Lindi","vwc","seasonal",376,"Other","Other"
18612,"functional-needs-repair",-10.06555616,38.92546196,"Lindi","water authority","insufficient",580,"Other","Other"
1014,"non-functional",-10.00466021,38.98418861,"Lindi","vwc","enough",600,"Other","Other"
72589,"functional-needs-repair",-9.90310658,39.12234343,"Lindi","wua","insufficient",750,"Other","Other"
54831,"functional",-9.93931336,38.31008419,"Lindi","vwc","enough",350,"Other","Other"
26389,"non-functional",-10.3393697,39.06708969,"Lindi","vwc","insufficient",380,"Other","Other"
53147,"non-functional",-10.11745269,38.59841982,"Lindi","vwc","insufficient",520,"Other","TASAF"
26246,"non-functional",-10.06223915,38.92511619,"Lindi","water authority","enough",560,"Other","Other"
61830,"functional-needs-repair",-10.06791833,38.92540109,"Lindi","water authority","insufficient",860,"Other","Other"
16413,"functional",-10.12291247,38.76904471,"Lindi","vwc","insufficient",1500,"Other","WORLD BANK"
43658,"non-functional",-9.91114257,39.04239049,"Lindi","vwc","insufficient",360,"Other","Other"
17356,"non-functional",-10.1523738,38.87376057,"Lindi","vwc","enough",420,"Other","TASAF"
42793,"functional-needs-repair",-9.90721655,39.11703652,"Lindi","wua","enough",900,"Other","Other"
57426,"non-functional",-10.1838931,38.6389322,"Lindi","vwc","dry",284,"Other","Other"
61946,"functional",-10.45943366,39.60502207,"Lindi","vwc","seasonal",564,"Other","TASAF"
6916,"functional",-9.94179715,38.30981323,"Lindi","vwc","enough",350,"Other","Other"
47924,"non-functional",-9.9408257,38.31083101,"Lindi","vwc","dry",350,"Other","Other"
2712,"non-functional",-9.91258621,39.11747124,"Lindi","wua","unknown",500,"Other","Other"
66474,"non-functional",-10.06735532,38.9278808,"Lindi","water authority","insufficient",650,"Other","Other"
3423,"non-functional",-10.40687292,38.95658174,"Lindi","vwc","enough",650,"Other","WORLD BANK"
68732,"non-functional",-10.11649061,38.87128744,"Lindi","vwc","insufficient",680,"Other","Other"
61736,"non-functional",-10.18154569,38.62663193,"Lindi","vwc","dry",190,"Other","GOVERNMENT OF TANZANIA"
64982,"functional",-10.40348756,38.96256057,"Lindi","vwc","enough",1650,"Other","Other"
32040,"non-functional",-10.22169138,38.54900385,"Lindi","vwc","dry",145,"Other","GOVERNMENT OF TANZANIA"
54904,"non-functional",-10.20005428,38.63220064,"Lindi","vwc","insufficient",340,"Other","GOVERNMENT OF TANZANIA"
58727,"non-functional",-10.40351316,38.95924657,"Lindi","vwc","enough",650,"Other","WORLD BANK"
30570,"non-functional",-10.15285383,38.87630311,"Lindi","vwc","enough",905,"Other","TASAF"
58777,"non-functional",-10.37721553,39.60286728,"Lindi","vwc","enough",1,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
41319,"non-functional",-10.33186908,38.99710867,"Lindi","vwc","enough",114,"Other","Other"
50580,"functional",-10.40430026,38.96262284,"Lindi","vwc","enough",1200,"Other","Other"
41627,"functional",-10.06647024,38.93130455,"Lindi","water authority","insufficient",560,"Other","Other"
11931,"non-functional",-10.09954462,38.92408093,"Lindi","vwc","enough",2150,"Other","Other"
46813,"non-functional",-10.37724678,39.60244628,"Lindi","vwc","enough",1,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
43254,"non-functional",-10.19379203,38.56224572,"Lindi","vwc","dry",230,"Other","GOVERNMENT OF TANZANIA"
11336,"non-functional",-10.20147639,38.63213635,"Lindi","vwc","insufficient",244,"Other","Other"
2362,"non-functional",-10.39116004,38.88717299,"Lindi","vwc","insufficient",245,"Other","Other"
33982,"non-functional",-10.23819371,38.25065521,"Lindi","vwc","dry",250,"DWE","GOVERNMENT OF TANZANIA"
2897,"non-functional",-10.40533872,38.95814207,"Lindi","parastatal","seasonal",120,"Other","Other"
30081,"non-functional",-10.22272666,38.55349363,"Lindi","vwc","dry",190,"Other","GOVERNMENT OF TANZANIA"
44692,"non-functional",-9.91456599,39.1223532,"Lindi","wua","enough",250,"Other","Other"
26867,"functional-needs-repair",-9.91651499,39.12125199,"Lindi","wua","enough",260,"Other","Other"
8615,"non-functional",-10.18870624,38.54682179,"Lindi","vwc","dry",270,"Other","GOVERNMENT OF TANZANIA"
39085,"non-functional",-9.90283988,39.1193146,"Lindi","wua","unknown",360,"Other","Other"
52458,"non-functional",-10.19136143,38.6326915,"Lindi","vwc","insufficient",375,"Other","GOVERNMENT OF TANZANIA"
46341,"non-functional",-10.31157643,38.9795635,"Lindi","vwc","enough",650,"Other","Other"
967,"functional-needs-repair",-10.06601521,38.93081829,"Lindi","water authority","insufficient",756,"Other","Other"
51115,"non-functional",-10.06954539,38.93185831,"Lindi","water authority","enough",890,"Other","Other"
34436,"non-functional",-10.18691919,38.62925473,"Lindi","vwc","dry",250,"Other","GOVERNMENT OF TANZANIA"
51786,"non-functional",-10.1933455,38.56005994,"Lindi","vwc","dry",255,"Other","GOVERNMENT OF TANZANIA"
15813,"non-functional",-10.3100571,38.98008686,"Lindi","vwc","enough",350,"Other","Other"
64373,"functional",-9.91843122,39.04365808,"Lindi","vwc","insufficient",1200,"Other","Other"
49117,"functional",-9.91842244,39.0436347,"Lindi","vwc","enough",1850,"Other","Other"
61613,"non-functional",-10.40411176,38.95521639,"Lindi","vwc","enough",550,"Other","WORLD BANK"
53394,"non-functional",-10.0660047,38.93077224,"Lindi","parastatal","seasonal",756,"Other","Other"
12302,"functional",-10.16077044,38.80109877,"Lindi","vwc","enough",1450,"Other","GOVERNMENT OF TANZANIA"
48683,"non-functional",-10.39238516,39.54972804,"Lindi","vwc","enough",129,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
45629,"non-functional",-10.18625069,38.62963956,"Lindi","vwc","dry",350,"Other","Other"
5927,"non-functional",-10.18660513,38.62879175,"Lindi","vwc","dry",420,"Other","Other"
36867,"functional",-10.18384081,38.62855984,"Lindi","vwc","seasonal",450,"Other","Other"
24842,"non-functional",-9.91966114,39.12000424,"Lindi","wua","enough",450,"Other","Other"
13987,"non-functional",-10.40471658,38.95853148,"Lindi","vwc","enough",650,"Other","WORLD BANK"
28927,"non-functional",-10.40204606,38.95727163,"Lindi","vwc","enough",820,"Other","WORLD BANK"
41503,"non-functional",-10.19047774,38.55079326,"Lindi","vwc","dry",205,"Other","GOVERNMENT OF TANZANIA"
48821,"non-functional",-10.21612172,38.55753988,"Lindi","vwc","dry",220,"Other","GOVERNMENT OF TANZANIA"
35066,"non-functional",-10.22226387,38.55825532,"Lindi","vwc","dry",255,"Other","GOVERNMENT OF TANZANIA"
31078,"non-functional",-10.33110312,39.0020459,"Lindi","vwc","enough",540,"Other","Other"
42939,"functional-needs-repair",-9.9242341,39.11865665,"Lindi","wua","enough",600,"Other","Other"
38094,"non-functional",-10.31060305,38.97988199,"Lindi","vwc","enough",850,"Other","Other"
66100,"non-functional",-10.18867637,38.55428069,"Lindi","vwc","dry",303,"Other","GOVERNMENT OF TANZANIA"
44344,"non-functional",-10.11451682,38.92239399,"Lindi","vwc","enough",520,"Other","Other"
60297,"non-functional",-10.32467745,38.98505832,"Lindi","vwc","enough",560,"Other","Other"
63730,"non-functional",-10.40345374,38.95687341,"Lindi","vwc","enough",580,"Other","WORLD BANK"
4755,"non-functional",-10.11824701,38.87171183,"Lindi","parastatal","seasonal",188,"Other","Other"
70488,"non-functional",-10.21611381,38.55740073,"Lindi","vwc","dry",250,"Other","GOVERNMENT OF TANZANIA"
47284,"non-functional",-10.39097066,38.88714868,"Lindi","vwc","insufficient",340,"Other","Other"
63462,"non-functional",-10.13118124,38.76997158,"Lindi","vwc","insufficient",520,"Other","GOVERNMENT OF TANZANIA"
57078,"non-functional",-10.32573323,38.98942553,"Lindi","vwc","enough",530,"Other","Other"
71374,"non-functional",-10.32568922,38.98716466,"Lindi","vwc","enough",530,"Other","Other"
36975,"functional",-10.39122023,39.55031934,"Lindi","vwc","seasonal",657,"Other","Other"
31477,"non-functional",-10.3261975,38.98831342,"Lindi","vwc","enough",210,"Other","Other"
46010,"non-functional",-10.18611141,38.61364955,"Lindi","vwc","dry",215,"Other","GOVERNMENT OF TANZANIA"
47123,"non-functional",-10.14952686,38.68795067,"Lindi","vwc","dry",320,"Other","Other"
11732,"non-functional",-10.21494832,38.55782341,"Lindi","vwc","dry",109,"Other","GOVERNMENT OF TANZANIA"
6550,"non-functional",-10.39890811,38.95478684,"Lindi","vwc","enough",200,"Other","WORLD BANK"
53248,"non-functional",-10.21196736,38.55676774,"Lindi","vwc","dry",226,"Other","GOVERNMENT OF TANZANIA"
11713,"non-functional",-10.29878406,38.50753806,"Lindi","vwc","enough",380,"Other","GOVERNMENT OF TANZANIA"
66365,"non-functional",-10.22061271,38.55382424,"Lindi","vwc","dry",385,"Other","GOVERNMENT OF TANZANIA"
27484,"non-functional",-10.32603666,38.99120531,"Lindi","vwc","enough",105,"Other","Other"
27378,"non-functional",-10.20476973,38.59002927,"Lindi","vwc","dry",230,"Other","GOVERNMENT OF TANZANIA"
22075,"non-functional",-10.15589284,38.85258409,"Lindi","parastatal","seasonal",430,"Other","Other"
642,"non-functional",-10.49020382,38.81904106,"Lindi","vwc","dry",590,"Other","GOVERNMENT OF TANZANIA"
2325,"non-functional",-10.00890108,39.00057539,"Lindi","vwc","enough",1580,"Other","Other"
44730,"non-functional",-10.2048237,38.58440937,"Lindi","vwc","dry",110,"Other","GOVERNMENT OF TANZANIA"
67850,"non-functional",-10.39349977,39.5515469,"Lindi","vwc","enough",125,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
9227,"non-functional",-10.33087068,38.99972419,"Lindi","vwc","enough",150,"Other","Other"
59669,"non-functional",-10.20452103,38.58663202,"Lindi","vwc","dry",205,"Other","GOVERNMENT OF TANZANIA"
32367,"non-functional",-10.21952399,38.55792967,"Lindi","vwc","dry",210,"Other","GOVERNMENT OF TANZANIA"
34589,"functional",-10.15066712,38.68739466,"Lindi","vwc","insufficient",420,"Other","GOVERNMENT OF TANZANIA"
17288,"non-functional",-10.0060833,38.99833411,"Lindi","vwc","enough",1630,"Other","Other"
18008,"non-functional",-10.36486599,38.23582094,"Lindi","vwc","seasonal",120,"Other","Other"
57105,"non-functional",-10.39083352,39.55160356,"Lindi","vwc","enough",127,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
64720,"non-functional",-10.36511562,38.23565251,"Lindi","vwc","seasonal",200,"Other","Other"
48448,"non-functional",-9.55308189,38.02292613,"Lindi","vwc","dry",250,"GOVERNMENT","GOVERNMENT OF TANZANIA"
26615,"non-functional",-10.15660004,38.85121541,"Lindi","vwc","enough",450,"Other","Other"
33023,"non-functional",-10.32182683,38.98531342,"Lindi","vwc","enough",560,"Other","Other"
37022,"non-functional",-10.19403273,38.55733599,"Lindi","vwc","dry",816,"Other","GOVERNMENT OF TANZANIA"
34282,"non-functional",-10.36714658,38.23625359,"Lindi","vwc","seasonal",1,"Other","Other"
40128,"functional",-9.94573443,38.36716431,"Lindi","parastatal","seasonal",150,"Other","Other"
10870,"non-functional",-10.36492866,38.23574293,"Lindi","vwc","insufficient",220,"Other","Other"
36640,"non-functional",-10.33047745,38.99756717,"Lindi","vwc","enough",430,"Other","Other"
19711,"non-functional",-10.39786575,38.95897433,"Lindi","vwc","enough",620,"Other","WORLD BANK"
52631,"non-functional",-10.3297444,38.99220255,"Lindi","vwc","enough",630,"Other","Other"
18394,"non-functional",-10.3653482,38.23585491,"Lindi","vwc","enough",3500,"Other","GOVERNMENT OF TANZANIA"
3607,"non-functional",-10.32299316,38.98455416,"Lindi","vwc","enough",130,"Other","Other"
30238,"non-functional",-10.32842783,38.9967542,"Lindi","vwc","enough",150,"Other","Other"
11432,"functional",-9.95069315,38.3658695,"Lindi","vwc","enough",350,"Other","WORLD BANK"
8870,"non-functional",-10.1193389,38.9186243,"Lindi","vwc","dry",500,"Other","Other"
30596,"non-functional",-10.112129,38.92684757,"Lindi","vwc","dry",500,"Other","Other"
6901,"non-functional",-10.49196103,38.81788641,"Lindi","vwc","seasonal",250,"Other","Other"
69234,"non-functional",-9.56876854,38.01878389,"Lindi","vwc","dry",250,"GOVERNMENT","GOVERNMENT OF TANZANIA"
52342,"non-functional",-10.15026204,38.68754807,"Lindi","vwc","dry",345,"Other","Other"
21976,"non-functional",-9.93936932,38.30898818,"Lindi","vwc","dry",350,"Other","Other"
69351,"non-functional",-9.9231531,38.36293147,"Lindi","vwc","dry",350,"Other","TASAF"
35600,"non-functional",-10.11651724,38.92855796,"Lindi","vwc","enough",350,"Other","Other"
10149,"non-functional",-10.2390715,38.58938828,"Lindi","vwc","insufficient",504,"Other","Other"
57162,"non-functional",-10.3292929,38.99433225,"Lindi","vwc","enough",560,"Other","Other"
73599,"non-functional",-10.28674119,38.49482398,"Lindi","vwc","seasonal",246,"Other","Other"
29649,"non-functional",-10.15056669,38.68747016,"Lindi","vwc","insufficient",450,"Other","TASAF"
14069,"non-functional",-10.33088374,38.99312732,"Lindi","parastatal","seasonal",20,"Other","Other"
25128,"non-functional",-10.32860244,38.99633921,"Lindi","parastatal","seasonal",110,"Other","Other"
19878,"non-functional",-9.56157959,38.02046474,"Lindi","vwc","dry",250,"GOVERNMENT","GOVERNMENT OF TANZANIA"
11816,"non-functional",-10.15642002,38.68355994,"Lindi","vwc","seasonal",478,"Other","Other"
33218,"non-functional",-10.32944707,38.99783534,"Lindi","vwc","enough",160,"Other","Other"
8575,"non-functional",-10.18659403,38.62509269,"Lindi","vwc","dry",182,"Other","GOVERNMENT OF TANZANIA"
67833,"non-functional",-10.1956399,38.61917836,"Lindi","vwc","dry",240,"Other","GOVERNMENT OF TANZANIA"
45282,"non-functional",-10.11707112,38.92383403,"Lindi","vwc","insufficient",250,"Other","Other"
39650,"non-functional",-10.17209636,38.65929655,"Lindi","vwc","insufficient",450,"Other","Other"
21175,"non-functional",-10.4888187,38.8179312,"Lindi","vwc","dry",380,"Other","GOVERNMENT OF TANZANIA"
24515,"non-functional",-10.19612385,38.56031484,"Lindi","vwc","dry",205,"Other","GOVERNMENT OF TANZANIA"
6488,"non-functional",-10.33092965,38.99289489,"Lindi","vwc","enough",250,"Other","Other"
66,"non-functional",-10.32394824,38.98673862,"Lindi","vwc","enough",260,"Other","Other"
59401,"non-functional",-10.20372176,38.83916317,"Lindi","vwc","insufficient",268,"Other","GOVERNMENT OF TANZANIA"
73346,"non-functional",-8.51999513,38.94735674,"Lindi","vwc","insufficient",285,"DWE","GOVERNMENT OF TANZANIA"
13581,"non-functional",-10.1165137,38.92757276,"Lindi","parastatal","seasonal",571,"Other","Other"
10420,"non-functional",-8.51986729,38.94742618,"Lindi","vwc","insufficient",285,"DWE","GOVERNMENT OF TANZANIA"
42822,"non-functional",-10.2016613,38.84042869,"Lindi","vwc","insufficient",300,"Other","GOVERNMENT OF TANZANIA"
41720,"non-functional",-10.17212765,38.65882305,"Lindi","vwc","insufficient",500,"Other","Other"
47479,"non-functional",-10.20439532,38.61949956,"Lindi","vwc","dry",200,"Other","GOVERNMENT OF TANZANIA"
71087,"non-functional",-10.16056657,38.67979174,"Lindi","vwc","dry",442,"Other","Other"
62632,"non-functional",-10.22361755,38.62908168,"Lindi","vwc","insufficient",450,"Other","Other"
22908,"non-functional",-10.24328258,38.59705159,"Lindi","vwc","seasonal",405,"Other","Other"
57949,"non-functional",-10.39945378,39.50686895,"Lindi","vwc","enough",743,"Other","Other"
53834,"functional",-10.20254248,38.84522209,"Lindi","vwc","enough",1300,"Other","GOVERNMENT OF TANZANIA"
73353,"non-functional",-10.36784436,38.22452284,"Lindi","vwc","dry",195,"Other","GOVERNMENT OF TANZANIA"
62892,"non-functional",-10.39440309,38.89753222,"Lindi","vwc","dry",230,"Other","GOVERNMENT OF TANZANIA"
26812,"non-functional",-10.19500183,38.55634129,"Lindi","vwc","insufficient",450,"Other","GOVERNMENT OF TANZANIA"
20932,"non-functional",-10.18913192,38.61880427,"Lindi","vwc","dry",188,"Other","GOVERNMENT OF TANZANIA"
54809,"non-functional",-8.52357923,38.9493004,"Lindi","vwc","insufficient",247,"DWE","GOVERNMENT OF TANZANIA"
54722,"non-functional",-9.94014777,38.36129061,"Lindi","vwc","dry",350,"Other","Other"
45804,"non-functional",-10.04697226,38.98131203,"Lindi","vwc","insufficient",603,"Other","Other"
34325,"non-functional",-10.41190506,38.80211338,"Lindi","vwc","dry",760,"Other","Other"
48008,"non-functional",-10.49067991,38.81321528,"Lindi","vwc","dry",230,"Other","GOVERNMENT OF TANZANIA"
66515,"non-functional",-10.39562797,38.90098897,"Lindi","vwc","dry",320,"Other","GOVERNMENT OF TANZANIA"
944,"non-functional",-10.20302207,38.84578536,"Lindi","vwc","insufficient",230,"Other","GOVERNMENT OF TANZANIA"
22593,"non-functional",-10.3731156,38.22459374,"Lindi","vwc","dry",280,"Other","GOVERNMENT OF TANZANIA"
25610,"non-functional",-10.46218988,38.72192048,"Lindi","vwc","seasonal",456,"Other","Other"
38612,"non-functional",-10.20252197,38.8440883,"Lindi","vwc","insufficient",235,"Other","GOVERNMENT OF TANZANIA"
38704,"non-functional",-10.37050651,38.22560733,"Lindi","vwc","dry",120,"Other","GOVERNMENT OF TANZANIA"
10732,"non-functional",-10.4869124,38.81040903,"Lindi","vwc","dry",245,"Other","GOVERNMENT OF TANZANIA"
45240,"non-functional",-10.36923144,38.23012378,"Lindi","vwc","dry",200,"Other","GOVERNMENT OF TANZANIA"
60378,"non-functional",-10.37153154,38.22656503,"Lindi","vwc","dry",250,"Other","GOVERNMENT OF TANZANIA"
60622,"non-functional",-10.48761849,38.81452428,"Lindi","vwc","seasonal",800,"Other","Other"
41691,"non-functional",-10.37311617,38.2270408,"Lindi","vwc","dry",250,"Other","GOVERNMENT OF TANZANIA"
33458,"non-functional",-10.16682479,38.90675151,"Lindi","vwc","dry",350,"Other","Other"
20250,"non-functional",-10.21732395,38.61769862,"Lindi","vwc","dry",370,"Other","GOVERNMENT OF TANZANIA"
45820,"non-functional",-10.20557747,38.84064964,"Lindi","vwc","seasonal",102,"Other","GOVERNMENT OF TANZANIA"
47163,"non-functional",-10.48803941,38.81463148,"Lindi","vwc","dry",255,"Other","GOVERNMENT OF TANZANIA"
12584,"non-functional",-8.49954098,38.91925394,"Lindi","vwc","enough",236,"DWE","GOVERNMENT OF TANZANIA"
69747,"non-functional",-8.50278675,38.91760362,"Lindi","vwc","enough",263,"DWE","GOVERNMENT OF TANZANIA"
35946,"non-functional",-9.60353883,37.96962824,"Lindi","vwc","dry",250,"Other","Other"
72112,"non-functional",-9.61128322,37.97008233,"Lindi","vwc","dry",250,"Other","Other"
13074,"non-functional",-10.26305398,38.62676089,"Lindi","vwc","dry",300,"Other","Other"
32505,"non-functional",-10.219044,38.62072376,"Lindi","vwc","dry",350,"Other","GOVERNMENT OF TANZANIA"
956,"non-functional",-10.27859762,38.9879474,"Lindi","vwc","dry",430,"Other","Other"
53292,"functional",-10.38983179,38.32780937,"Lindi","vwc","insufficient",3050,"Other","Other"
64452,"non-functional",-10.45642995,38.72081068,"Lindi","vwc","insufficient",450,"Other","TASAF"
59101,"non-functional",-10.40078865,38.77697117,"Lindi","vwc","dry",567,"Other","TASAF"
70700,"non-functional",-10.20318507,38.84198231,"Lindi","vwc","insufficient",240,"Other","GOVERNMENT OF TANZANIA"
64562,"non-functional",-9.42581527,38.36840046,"Lindi","vwc","dry",250,"GOVERNMENT","GOVERNMENT OF TANZANIA"
30400,"non-functional",-10.43537558,38.76929397,"Lindi","vwc","dry",290,"Other","Other"
68676,"non-functional",-10.22148958,38.622774,"Lindi","vwc","dry",339,"Other","GOVERNMENT OF TANZANIA"
39734,"non-functional",-9.94356099,38.36905334,"Lindi","vwc","dry",350,"Other","Other"
20133,"functional",-10.20536868,38.87269637,"Lindi","vwc","enough",1506,"Other","Other"
60618,"non-functional",-10.37356106,38.33803769,"Lindi","vwc","dry",230,"Other","GOVERNMENT OF TANZANIA"
44849,"non-functional",-10.22754484,38.62176885,"Lindi","vwc","dry",248,"Other","GOVERNMENT OF TANZANIA"
4861,"non-functional",-10.43553509,38.76945984,"Lindi","vwc","dry",365,"Other","Other"
11564,"functional-needs-repair",-10.27498045,38.98888888,"Lindi","vwc","enough",630,"Other","TASAF"
26846,"non-functional",-10.26302906,38.6264655,"Lindi","vwc","dry",105,"Other","Other"
67746,"non-functional",-10.28099615,38.98910278,"Lindi","vwc","dry",360,"Other","Other"
63919,"non-functional",-10.28180615,38.98819233,"Lindi","vwc","insufficient",653,"Other","TASAF"
44307,"non-functional",-10.22022618,38.62066641,"Lindi","vwc","dry",330,"Other","GOVERNMENT OF TANZANIA"
3900,"functional",-8.51426352,38.91654373,"Lindi","vwc","enough",396,"DWE","GOVERNMENT OF TANZANIA"
4357,"non-functional",-10.16998556,38.91821251,"Lindi","vwc","insufficient",500,"Other","Other"
74022,"functional",-10.37070513,38.81392377,"Lindi","vwc","seasonal",1300,"Other","Other"
70290,"non-functional",-10.20492471,38.84187642,"Lindi","vwc","insufficient",250,"Other","GOVERNMENT OF TANZANIA"
24625,"functional",-10.23110472,38.81320833,"Lindi","vwc","seasonal",300,"Other","TASAF"
17588,"non-functional",-10.43521548,38.76940406,"Lindi","vwc","seasonal",560,"Other","Other"
48919,"non-functional",-10.15486629,38.67642639,"Lindi","vwc","seasonal",95,"Other","GOVERNMENT OF TANZANIA"
20898,"non-functional",-9.61441347,37.97153268,"Lindi","vwc","dry",250,"Other","Other"
37384,"non-functional",-10.43568348,38.76948457,"Lindi","vwc","dry",350,"Other","Other"
43272,"non-functional",-9.79218301,38.07729109,"Lindi","vwc","dry",350,"Other","Other"
24280,"non-functional",-10.04916249,38.99248663,"Lindi","vwc","insufficient",610,"Other","Other"
31646,"non-functional",-10.37358884,38.33041038,"Lindi","vwc","dry",1,"Other","GOVERNMENT OF TANZANIA"
67969,"non-functional",-10.3796533,38.3295842,"Lindi","vwc","dry",208,"Other","GOVERNMENT OF TANZANIA"
15368,"non-functional",-8.53280139,38.91621785,"Lindi","vwc","enough",242,"DWE","GOVERNMENT OF TANZANIA"
71900,"non-functional",-10.37361933,38.33354436,"Lindi","vwc","dry",250,"Other","GOVERNMENT OF TANZANIA"
62184,"functional",-10.17211177,38.92122673,"Lindi","vwc","insufficient",600,"Other","Other"
59580,"non-functional",-10.3917056,39.55023405,"Lindi","vwc","enough",1,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
24398,"non-functional",-10.23401205,38.62408899,"Lindi","vwc","dry",244,"Other","GOVERNMENT OF TANZANIA"
43881,"non-functional",-10.2631083,38.6260835,"Lindi","vwc","dry",310,"Other","Other"
64754,"functional",-10.33487499,38.58527294,"Lindi","vwc","enough",338,"Other","Other"
19342,"non-functional",-8.43790773,38.86688486,"Lindi","vwc","enough",256,"DWE","GOVERNMENT OF TANZANIA"
14967,"functional-needs-repair",-10.20467728,38.7806896,"Lindi","vwc","enough",350,"Other","Other"
10921,"non-functional",-8.51427039,38.91528042,"Lindi","vwc","enough",396,"DWE","GOVERNMENT OF TANZANIA"
8459,"functional-needs-repair",-10.19181441,38.87929352,"Lindi","vwc","insufficient",560,"Other","Other"
44918,"non-functional",-10.24168867,38.62602739,"Lindi","vwc","dry",370,"Other","GOVERNMENT OF TANZANIA"
3984,"non-functional",-10.16662292,38.91637031,"Lindi","vwc","dry",460,"Other","Other"
61888,"non-functional",-10.37633017,38.33004171,"Lindi","vwc","dry",1,"Other","GOVERNMENT OF TANZANIA"
33627,"functional",-9.4193668,38.36133879,"Lindi","vwc","enough",350,"Other","TASAF"
32410,"functional",-10.26619049,38.93077429,"Lindi","vwc","insufficient",560,"Other","Other"
55063,"non-functional",-8.50113572,38.92165418,"Lindi","vwc","enough",245,"DWE","GOVERNMENT OF TANZANIA"
28372,"functional",-10.27303239,38.91909633,"Lindi","parastatal","seasonal",1,"Other","TASAF"
23274,"functional",-10.23374913,38.81405159,"Lindi","vwc","seasonal",205,"Other","TASAF"
55432,"functional-needs-repair",-10.28283713,38.98535673,"Lindi","unknown","unknown",240,"Other","TASAF"
54719,"functional-needs-repair",-10.20479384,38.78062281,"Lindi","vwc","enough",322,"Other","Other"
66289,"non-functional",-10.17193129,38.9243962,"Lindi","vwc","insufficient",340,"Other","Other"
41335,"non-functional",-10.19290746,38.87851238,"Lindi","vwc","insufficient",350,"Other","Other"
27859,"functional",-10.19313866,38.87638314,"Lindi","vwc","insufficient",530,"Other","Other"
18447,"non-functional",-10.19382484,38.87643486,"Lindi","vwc","enough",580,"Other","Other"
72777,"non-functional",-8.43446254,38.87080258,"Lindi","vwc","enough",400,"DWE","GOVERNMENT OF TANZANIA"
68951,"non-functional",-10.26102403,38.63223213,"Lindi","vwc","insufficient",270,"Other","Other"
36348,"non-functional",-8.49166158,38.92804786,"Lindi","unknown","enough",285,"DWE","GOVERNMENT OF TANZANIA"
41228,"non-functional",-10.05277838,38.99900418,"Lindi","vwc","insufficient",420,"Other","Other"
40510,"non-functional",-8.48302774,38.92691954,"Lindi","vwc","enough",239,"DWE","GOVERNMENT OF TANZANIA"
8507,"non-functional",-10.1946438,38.8765545,"Lindi","vwc","insufficient",450,"Other","Other"
61815,"non-functional",-10.28363452,38.99105634,"Lindi","vwc","insufficient",150,"Other","Other"
71682,"non-functional",-10.2736951,38.9055282,"Lindi","vwc","dry",250,"Other","TASAF"
28942,"functional",-10.38274596,38.75503078,"Lindi","vwc","enough",420,"Other","GOVERNMENT OF TANZANIA"
40098,"non-functional",-10.3689486,38.47704524,"Lindi","vwc","enough",455,"Other","GOVERNMENT OF TANZANIA"
20743,"non-functional",-10.27372779,38.90553539,"Lindi","vwc","dry",520,"Other","TASAF"
35168,"functional",-10.27309466,38.91905743,"Lindi","parastatal","seasonal",154,"Other","TASAF"
49908,"non-functional",-10.27271824,38.90415037,"Lindi","unknown","unknown",320,"Other","TASAF"
3832,"non-functional",-10.16256105,38.9105069,"Lindi","vwc","dry",580,"Other","Other"
40541,"non-functional",-10.39149693,38.70468223,"Lindi","vwc","seasonal",650,"Other","Other"
53725,"non-functional",-10.39101736,38.7042241,"Lindi","vwc","seasonal",743,"Other","Other"
39166,"non-functional",-10.19926574,38.87824291,"Lindi","vwc","insufficient",70,"Other","GOVERNMENT OF TANZANIA"
52785,"non-functional",-8.43495023,38.86891825,"Lindi","vwc","insufficient",300,"DWE","GOVERNMENT OF TANZANIA"
13279,"non-functional",-10.37996583,38.75298699,"Lindi","vwc","seasonal",360,"Other","Other"
47976,"non-functional",-10.05365883,39.00018525,"Lindi","vwc","insufficient",240,"Other","Other"
39943,"non-functional",-9.79876478,38.08813655,"Lindi","vwc","dry",350,"Other","Other"
2719,"non-functional",-10.37796179,38.76555834,"Lindi","vwc","seasonal",360,"Other","GOVERNMENT OF TANZANIA"
66395,"functional-needs-repair",-8.47864497,38.92529463,"Lindi","vwc","enough",239,"DWE","GOVERNMENT OF TANZANIA"
31028,"non-functional",-9.79283469,38.08586492,"Lindi","vwc","dry",353,"Other","Other"
29943,"functional-needs-repair",-10.20500629,38.78064036,"Lindi","vwc","enough",360,"Other","Other"
64515,"non-functional",-10.37155922,38.764596,"Lindi","vwc","dry",390,"Other","Other"
10158,"non-functional",-10.37136613,38.7645587,"Lindi","vwc","dry",423,"Other","Other"
23007,"non-functional",-10.3876965,38.74272855,"Lindi","vwc","dry",206,"Other","Other"
59731,"non-functional",-10.36841058,38.76437994,"Lindi","vwc","dry",250,"Other","GOVERNMENT OF TANZANIA"
29445,"non-functional",-10.37963628,38.75281029,"Lindi","vwc","seasonal",300,"Other","Other"
